date_time,town,title,price,beds,sqft,url
2022-07-12 18:21, (Denver),Fully Furnished Bedroom and private bathroom - All utilities included!,975,1,,https://denver.craigslist.org/apa/d/denver-fully-furnished-bedroom-and/7504501323.html
2022-07-12 18:21," (250 South Clermont Street, Denver, CO)","Pet Friendly, Dishwasher, Public Park Nearby",1390,1,650.0,https://denver.craigslist.org/apa/d/denver-pet-friendly-dishwasher-public/7508076999.html
2022-07-12 18:20," (2775 S Federal Blvd, Denver, CO)","Walking Trail, Courtyard, Heating",1250,1,500.0,https://denver.craigslist.org/apa/d/denver-walking-trail-courtyard-heating/7508076763.html
2022-07-12 18:17," (1882 E. 104th Avenue, Thornton, CO)","ADA Compliant, Courtesy Night Patrol, Private Garage",2221,2,1162.0,https://denver.craigslist.org/apa/d/denver-ada-compliant-courtesy-night/7507234469.html
2022-07-12 18:14," (Castle Rock, CO)",We are TOO excited to show you our TWO bedroom apartments!,2175,2,1050.0,https://denver.craigslist.org/apa/d/castle-rock-we-are-too-excited-to-show/7505593098.html
2022-07-12 18:13, (Southeast Denver),"Energy Saving Appliances, Patio/Balcony, Gray/White Tiled Tub/Shower",1402,1,700.0,https://denver.craigslist.org/apa/d/denver-energy-saving-appliances-patio/7508068906.html
2022-07-12 18:13, (Westminster),"Third Floor, Spacious Two Bedroom",2189,2,1020.0,https://denver.craigslist.org/apa/d/westminster-third-floor-spacious-two/7508070169.html
2022-07-12 18:12, (Cherry Creek),$500 Off First Months Rent!! Apply Now!,2205,2,1036.0,https://denver.craigslist.org/apa/d/denver-500-off-first-months-rent-apply/7508074265.html
2022-07-12 18:10, (Denver),"3 Bedroom, 2 Bathroom Available Soon @ Strata!",3005,3,1315.0,https://denver.craigslist.org/apa/d/denver-bedroom-bathroom-available-soon/7508073670.html
2022-07-12 18:09," (15930 E Briarwood Cir, Aurora, CO 80016)","Plank-Wood Flooring, Spacious Master Bedroom with Walk-In Closet",2282,2,1174.0,https://denver.craigslist.org/apa/d/aurora-plank-wood-flooring-spacious/7508070799.html
2022-07-12 18:09, (Denver),EVERYTHING YOU'VE BEEN DREAMING OF IS HERE!!!,1925,2,1120.0,https://denver.craigslist.org/apa/d/denver-everything-youve-been-dreaming/7508073378.html
2022-07-12 18:09, (Brighton),Quiet Yard & Garage - Utilities & Cable Included,2100,3,800.0,https://denver.craigslist.org/apa/d/quiet-yard-garage-utilities-cable/7506332165.html
2022-07-12 18:08, (Aurora),Beautiful updated 4 bed 2.5 bath new remodel excellent schools,2845,4,2748.0,https://denver.craigslist.org/apa/d/aurora-beautiful-updated-bed-25-bath/7506674743.html
2022-07-12 18:08, (Thornton),4/Bed 2/Bath Rent-2-Own Home in Briar Ridge,2800,4,1684.0,https://denver.craigslist.org/apa/d/denver-bed-bath-rent-own-home-in-briar/7508069142.html
2022-07-12 18:05, (Baker),"1BD 1BA, Co-working lounge with complimentary Wi-Fi, Den",1649,1,643.0,https://denver.craigslist.org/apa/d/denver-1bd-1ba-co-working-lounge-with/7505611072.html
2022-07-12 18:05, (Thornton),"Pet Park, Dishwasher*, Sparkling Pools, Balconies & Patios*",1223,1,550.0,https://denver.craigslist.org/apa/d/denver-pet-park-dishwasher-sparkling/7508071717.html
2022-07-12 18:03, (Denver),"Apt 625, 1x1, top floor, large balcony, desk space",2012,1,788.0,https://denver.craigslist.org/apa/d/denver-apt-625-1x1-top-floor-large/7508070925.html
2022-07-12 18:01, (Englewood),"Kitchen, Sprinkler System, Walk-In Closets, Tub/Shower",1975,2,1056.0,https://denver.craigslist.org/apa/d/englewood-kitchen-sprinkler-system-walk/7508070227.html
2022-07-12 17:59, (Lone Tree),Only the best! Studio resort-caliber amenities at IMT at RidgeGate,1865,,539.0,https://denver.craigslist.org/apa/d/littleton-only-the-best-studio-resort/7508069680.html
2022-07-12 17:59, (Northglenn),Have a beautiful home and a place to repair your bike!,1825,2,1117.0,https://denver.craigslist.org/apa/d/denver-have-beautiful-home-and-place-to/7508069504.html
2022-07-12 17:57, (Denver),Two Bedroom Two Bath,2120,2,1120.0,https://denver.craigslist.org/apa/d/denver-two-bedroom-two-bath/7508068977.html
2022-07-12 17:56, (Aurora),"Perfect Location, Custom Cabinets, Washer Dryer",1460,1,800.0,https://denver.craigslist.org/apa/d/perfect-location-custom-cabinets-washer/7508068653.html
2022-07-12 17:54, (Lakewood),"Location, Community, Quality Living. It Starts Here!",1816,2,1010.0,https://denver.craigslist.org/apa/d/denver-location-community-quality/7508068040.html
2022-07-12 17:53," (9959 E Peakview Ave, Englewood, CO)","Flexible Rent Payments, Patio/Balcony, Pet Friendly *$500 OFF AVA AUG*",2466,3,1145.0,https://denver.craigslist.org/apa/d/englewood-flexible-rent-payments-patio/7506353868.html
2022-07-12 17:52, (DSE/Aurora),HURRY LAST ONE @ THIS PRICE - WILL NOT LAST-CALL TODAY!!,1809,2,1022.0,https://denver.craigslist.org/apa/d/denver-hurry-last-one-this-price-will/7508067186.html
2022-07-12 17:52, (Denver),Two bedroom Two bath,2120,2,1120.0,https://denver.craigslist.org/apa/d/denver-two-bedroom-two-bath/7508067130.html
2022-07-12 17:51," (11801 Washington St, Northglenn, CO 80233)",Fantastic Location Just Minutes from Two Major Bus Lines,1319,1,590.0,https://denver.craigslist.org/apa/d/eastlake-fantastic-location-just/7508067104.html
2022-07-12 17:51," (23680 East Easter Drive , Aurora, CO)","Running / Bike Path Nearby, Dining Nearby, Hot Tub",1960,1,967.0,https://denver.craigslist.org/apa/d/aurora-running-bike-path-nearby-dining/7503669307.html
2022-07-12 17:49, (Greenwood Village),"2122, Perfect for Roommates, 3 Walk In Closets, Year Round Pool",2031,2,1211.0,https://denver.craigslist.org/apa/d/englewood-2122-perfect-for-roommates/7508066208.html
2022-07-12 17:44, (DTC),"Controlled-Access Community, Stand-Up Glass Showers with Built-In Seat",1815,1,745.0,https://denver.craigslist.org/apa/d/littleton-controlled-access-community/7508064694.html
2022-07-12 17:44, (Denver),Be home in time for dinner! Easy access to major highways!,1630,2,800.0,https://denver.craigslist.org/apa/d/denver-be-home-in-time-for-dinner-easy/7508064547.html
2022-07-12 17:38, (Thornton),"$1,400 - 1 BR/1 Bath Apartment",1400,1,1000.0,https://denver.craigslist.org/apa/d/dupont-br-bath-apartment/7505551032.html
2022-07-12 17:37," (9451 Welby Road, Thornton, CO)","Direct Access Garage, Relaxing Hot Spa, Sparkling Heated Pool",2000,2,1050.0,https://denver.craigslist.org/apa/d/dupont-direct-access-garage-relaxing/7507216767.html
2022-07-12 17:37," (7100 E Evans Ave, Denver, CO 80224)",Modern Appliances including Dishwasher,1250,1,706.0,https://denver.craigslist.org/apa/d/denver-modern-appliances-including/7508059928.html
2022-07-12 17:37," (1129 S Eaton Cir, Castle Rock, CO 80104)",One-Bedroom Home with a View! Top Floor & Fully Renovated!,1815,1,650.0,https://denver.craigslist.org/apa/d/castle-rock-one-bedroom-home-with-view/7508058152.html
2022-07-12 17:32, (Broomfield),2BR 2BA Condominium in Miramonte Ranch,2150,2,1000.0,https://denver.craigslist.org/apa/d/broomfield-2br-2ba-condominium-in/7508060455.html
2022-07-12 17:31, (Denver Highlands),Updated 1 bedroom 1 bathroom in the heart of Denver Highlands,1850,1,630.0,https://denver.craigslist.org/apa/d/denver-updated-bedroom-bathroom-in-the/7508060119.html
2022-07-12 17:30," (Castle Rock, CO)",Only a few left! Tour today to lease one of our beautiful apartments!,2070,2,1085.0,https://denver.craigslist.org/apa/d/castle-rock-only-few-left-tour-today-to/7505591506.html
2022-07-12 17:30," (16505 Green Valley Ranch Boulevard, Denver, CO)","Granite Countertops, Pantry, Billiards Table",2965,3,1343.0,https://denver.craigslist.org/apa/d/denver-granite-countertops-pantry/7506005162.html
2022-07-12 17:29, (Westminster),"Amazing views, spacious 2 bed / 2 bath, great amenities, 1080 sq ft",2325,2,1080.0,https://denver.craigslist.org/apa/d/westminster-amazing-views-spacious-bed/7508059578.html
2022-07-12 17:28, (Denver),"Apartment 647, WD, Mountain Views, Pet Friendly, Extended Living Room",1763,1,657.0,https://denver.craigslist.org/apa/d/denver-apartment-647-wd-mountain-views/7508059053.html
2022-07-12 17:27, (Denver),"Park-like Community w/ Dog Park, Garages, Stainless & EE W/D!",2249,2,1244.0,https://denver.craigslist.org/apa/d/denver-park-like-community-dog-park/7508058878.html
2022-07-12 17:26, (Aurora),Beautiful new townhomw for rent in Cross Creek neighborhood,2750,3,,https://denver.craigslist.org/apa/d/aurora-beautiful-new-townhomw-for-rent/7508058505.html
2022-07-12 17:26," (1882 E. 104th Avenue, Thornton, CO)","Courtesy Night Patrol, Private Garage, Business Center",2165,2,1073.0,https://denver.craigslist.org/apa/d/denver-courtesy-night-patrol-private/7507217364.html
2022-07-12 17:26, (Castle Rock),"Two Bedroom,  Attached Garage, Pool, Easy Access to Shopping & Dining",2370,2,1369.0,https://denver.craigslist.org/apa/d/castle-rock-two-bedroom-attached-garage/7508058352.html
2022-07-12 17:24, (Castle Rock),Luxurious 3 Bedroom with Great Views of Castle Rock!,3250,3,1433.0,https://denver.craigslist.org/apa/d/castle-rock-luxurious-bedroom-with/7508057909.html
2022-07-12 17:22," (901 Sherman Street, Denver, CO)",1025 sqft 1 bedroom with private balcony and in unit laundry!,2097,1,1025.0,https://denver.craigslist.org/apa/d/denver-1025-sqft-bedroom-with-private/7504007367.html
2022-07-12 17:21, (Aurora),All the perks of modern living! Washer/dryer included. Tour today!,2430,2,1154.0,https://denver.craigslist.org/apa/d/denver-all-the-perks-of-modern-living/7508056860.html
2022-07-12 17:21, (Denver),"E.T. Tried to call home, Then he called us!",2109,2,,https://denver.craigslist.org/apa/d/littleton-et-tried-to-call-home-then-he/7508056675.html
2022-07-12 17:20, (University Park),"Bike Repair Room, Built-in Desks with Granite Tops, Resort Style Pool",1874,,948.0,https://denver.craigslist.org/apa/d/denver-bike-repair-room-built-in-desks/7508056357.html
2022-07-12 17:20," (645 Wolff St, Denver, CO 80204)","PAWS Welcome!, 1, 2 & 3 In Beautiful Community, Sparkling Pool",1508,2,750.0,https://denver.craigslist.org/apa/d/denver-paws-welcome-in-beautiful/7508056336.html
2022-07-12 17:16," (10785 E Exposition Ave, Aurora, CO 80012)",End of Summer Special! Studio Apartment Ready 8/26/22,1163,,420.0,https://denver.craigslist.org/apa/d/aurora-end-of-summer-special-studio/7508050167.html
2022-07-12 17:16," (474 S Wright St, Lakewood, CO 80228)",Pet-Friendly Community with Bark Park,1299,1,500.0,https://denver.craigslist.org/apa/d/denver-pet-friendly-community-with-bark/7508054954.html
2022-07-12 17:16, (Thornton),FINALLY! A 1 Bedroom With Room For All Your Needs. Lease Today!,1729,1,685.0,https://denver.craigslist.org/apa/d/eastlake-finally-1-bedroom-with-room/7508054943.html
2022-07-12 17:15, (Central Park),"Additional Storage, Gated Community, Covered Parking, Common Area Wifi",1752,2,952.0,https://denver.craigslist.org/apa/d/aurora-additional-storage-gated/7508054670.html
2022-07-12 17:14, (Aurora),"Granite-like Counter Tops, Additional Storage*, Built-in Shelves*",1724,2,914.0,https://denver.craigslist.org/apa/d/aurora-granite-like-counter-tops/7508054442.html
2022-07-12 17:14, (Westminster),"626, Fireplace, Plank flooring!  Won't last long!  Move In special!",2080,2,885.0,https://denver.craigslist.org/apa/d/arvada-626-fireplace-plank-flooring/7508054366.html
2022-07-12 17:14, (Aurora),"Visit Your New Home, Great Fitness Center, Dog Park",1629,2,1100.0,https://denver.craigslist.org/apa/d/aurora-visit-your-new-home-great/7508054283.html
2022-07-12 17:14, (Southglenn),"Updated Countertops*, Elevators, Balcony*, WiFi in Common Areas",2500,2,1203.0,https://denver.craigslist.org/apa/d/littleton-updated-countertops-elevators/7508054211.html
2022-07-12 17:14," (1882 E. 104th Avenue, Thornton, CO)","Fitness Studio, Business Center, Large Walk-In Closet",1602,1,719.0,https://denver.craigslist.org/apa/d/denver-fitness-studio-business-center/7500629806.html
2022-07-12 17:13, (Aurora),"Perfect Location, Splash Pads, Direct Parking",2056,3,1400.0,https://denver.craigslist.org/apa/d/aurora-perfect-location-splash-pads/7508054178.html
2022-07-12 17:13," (23680 East Easter Drive , Aurora, CO)","On-site Garden, Easy Highway Access, 24/7 Emergency Maintenance",1755,1,778.0,https://denver.craigslist.org/apa/d/aurora-on-site-garden-easy-highway/7508054176.html
2022-07-12 17:13, (Aurora),"Lease Today, Dog Park, Splash Pads",1570,1,750.0,https://denver.craigslist.org/apa/d/aurora-lease-today-dog-park-splash-pads/7508054091.html
2022-07-12 17:13, (Henderson),"Belle Creek Family Center Access, Large Closets, Walk-In Closet",1899,2,1126.0,https://denver.craigslist.org/apa/d/henderson-belle-creek-family-center/7508053942.html
2022-07-12 17:13," (16505 Green Valley Ranch Boulevard, Denver, CO)","Business Center, Separate Shower, Video Gaming Room",1855,1,784.0,https://denver.craigslist.org/apa/d/denver-business-center-separate-shower/7508053911.html
2022-07-12 17:12, (Denver/globeville),4 bedroom 1 bath newly uodated,2500,4,1800.0,https://denver.craigslist.org/apa/d/denver-bedroom-bath-newly-uodated/7506856969.html
2022-07-12 17:12," (3324 S Field St, Ranchatbearcreek, CO 80227)","In-Home Washer & Dryer*, BBQ Grilling & Firepit Lounge Area",1679,1,685.0,https://denver.craigslist.org/apa/d/denver-in-home-washer-dryer-bbq/7508053488.html
2022-07-12 17:11, (Dayton Triangle),"Views, Patio/Balcony, Refrigerator, Pool",2619,2,1304.0,https://denver.craigslist.org/apa/d/denver-views-patio-balcony-refrigerator/7508053244.html
2022-07-12 17:09," (17886 E Greenwood Dr, Denver, CO)","1B/1B, Separate dining area, Aurora CO",1523,1,619.0,https://denver.craigslist.org/apa/d/aurora-1b-1b-separate-dining-area/7502329981.html
2022-07-12 17:08, (Littleton),Tour Now Move-In by August! Two Bedroom/2 Bathroom!,2019,2,1016.0,https://denver.craigslist.org/apa/d/littleton-tour-now-move-in-by-august/7508052216.html
2022-07-12 17:08, (Aurora),"Great 1 Bed, 1 Bath floor plans at IMT Cornerstar Ranch",1700,1,779.0,https://denver.craigslist.org/apa/d/aurora-great-bed-bath-floor-plans-at/7508052184.html
2022-07-12 17:07, (Westminster),This fully remodeled 2 bed / 2 bath could be The One! 952 Sq Ft!,2295,2,952.0,https://denver.craigslist.org/apa/d/westminster-this-fully-remodeled-bed/7508051777.html
2022-07-12 17:07," (5403 W 96th Ave WESTMINSTER, CO)",JOIN US TODAY & EXPERICE A SENSE OF LUXURY IN YOUR HOME!,2901,2,1386.0,https://denver.craigslist.org/apa/d/westminster-join-us-today-experice/7508051729.html
2022-07-12 17:07, (Southeast Denver),"Patio/Balcony, 24 Hour Pet Wash, Nightly Courtesy Patrol + $500.00",1940,2,914.0,https://denver.craigslist.org/apa/d/denver-patio-balcony-24-hour-pet-wash/7508049351.html
2022-07-12 17:07, (Olde Town Arvada / Westminster / Golden / Wheat Ridge),"Live in your dream home at Foothills Park! 1 Bd/1 ba, 535 SqFt",1436,1,535.0,https://denver.craigslist.org/apa/d/arvada-live-in-your-dream-home-at/7508051655.html
2022-07-12 17:07, (Havana on the Gardens),"Upscale GE Stainless appliance package, Lushly landscaped green spaces",2202,2,1046.0,https://denver.craigslist.org/apa/d/aurora-upscale-ge-stainless-appliance/7508051554.html
2022-07-12 17:05, (Littleton),Tour 1 Bed 1 Bath - Move-In By August!,1699,1,718.0,https://denver.craigslist.org/apa/d/denver-tour-bed-bath-move-in-by-august/7508051100.html
2022-07-12 17:05, (Arvada),4/Bed 2/Bath Rent-2-Own Home in Pomona,2760,4,1862.0,https://denver.craigslist.org/apa/d/arvada-bed-bath-rent-own-home-in-pomona/7508046806.html
2022-07-12 17:04, (Denver),Can you imagine the perfect home? Check out Willow Point!,1950,3,1493.0,https://denver.craigslist.org/apa/d/denver-can-you-imagine-the-perfect-home/7508050393.html
2022-07-12 17:04, (Northglenn),This Two Bedroom is Calling Your Name!!,2199,2,985.0,https://denver.craigslist.org/apa/d/denver-this-two-bedroom-is-calling-your/7508050315.html
2022-07-12 17:04, (Lakewood),Where Luxury Meets Convenience.,1799,1,740.0,https://denver.craigslist.org/apa/d/denver-where-luxury-meets-convenience/7508050305.html
2022-07-12 17:03, (Northglenn),5/Bed 2/Bath Rent-2-Own Home in Northglenn,2900,5,2008.0,https://denver.craigslist.org/apa/d/denver-bed-bath-rent-own-home-in/7508045537.html
2022-07-12 17:02," (3481 S Fenton St, Denver, CO 80227)",PREPLAN YOUR MOVE FOR SEPTEMBER AND LOCK IN THIS GREAT RATE!,1953,2,947.0,https://denver.craigslist.org/apa/d/denver-preplan-your-move-for-september/7508049621.html
2022-07-12 17:00, (Denver),2714 S Kendall Way,2795,4,2615.0,https://denver.craigslist.org/apa/d/denver-2714-kendall-way/7508049004.html
2022-07-12 17:00," (7050 Pecos St, #109, Denver, CO 80221)",Super Spacious 2 Bedroom Apartment For Immediate Move In!,1491,2,825.0,https://denver.craigslist.org/apa/d/denver-super-spacious-bedroom-apartment/7508048970.html
2022-07-12 16:59," (9451 Welby Road, Thornton, CO)","Gym, Year Round Pool, Night Patrol, Available Grills in Pool Area",2010,2,1085.0,https://denver.craigslist.org/apa/d/dupont-gym-year-round-pool-night-patrol/7503251757.html
2022-07-12 16:58, (DENVER),LOVELY STUDIO IN THE HEART OF DENVER,1850,1,550.0,https://denver.craigslist.org/apa/d/denver-lovely-studio-in-the-heart-of/7506573576.html
2022-07-12 16:56," (SW Denver, Littleton CO)","600 sq ft 1 bedroom, 1 bath Apartment Rental",1100,1,600.0,https://denver.craigslist.org/apa/d/littleton-600-sq-ft-bedroom-bath/7504430106.html
2022-07-12 16:56, (Denver),"HEART OF DENVER SUITE, 2 BD/2BA, VIEW, GYM, LOCATION  AMENITIES",2950,2,1000.0,https://denver.craigslist.org/apa/d/denver-heart-of-denver-suite-bd-2ba/7506570710.html
2022-07-12 16:56, (Denver),"HEART OF DENVER SUITE, 2 KING BEDS, VIEW, GYM, LOCATION  AMENITIES",2950,2,1000.0,https://denver.craigslist.org/apa/d/denver-heart-of-denver-suite-king-beds/7506570612.html
2022-07-12 16:56," (23680 East Easter Drive , Aurora, CO)","Playground, Wi-Fi in Public Areas, Easy Highway Access",2565,3,1298.0,https://denver.craigslist.org/apa/d/aurora-playground-wi-fi-in-public-areas/7503774602.html
2022-07-12 16:55, (Green Mountain),"2x2 Top Corner Apartment, Wood Burning Fireplace, Google Nest, W/D !",2199,2,910.0,https://denver.craigslist.org/apa/d/denver-2x2-top-corner-apartment-wood/7508047225.html
2022-07-12 16:54, (Denver),Best Pricing of The Year Dont miss out on this affordable 2Bd 1Ba,1687,2,775.0,https://denver.craigslist.org/apa/d/westminster-best-pricing-of-the-year/7508041807.html
2022-07-12 16:54, (Aurora),"If your apartment was your best friend,this is what it would look like",2540,3,1225.0,https://denver.craigslist.org/apa/d/denver-if-your-apartment-was-your-best/7508046655.html
2022-07-12 16:52, (Aurora),5/Bed 3/Bath Rent-2-Own Home in DAM West,3300,5,2831.0,https://denver.craigslist.org/apa/d/aurora-bed-bath-rent-own-home-in-dam/7508042221.html
2022-07-12 16:52, (Westminster),3/Bed 3/Bath Rent-2-Own Home in Linda Park,3040,3,2520.0,https://denver.craigslist.org/apa/d/westminster-bed-bath-rent-own-home-in/7508043915.html
2022-07-12 16:51, (Thornton),"2nd floor, plank flooring, beautiful apartment for you and your pets!",2275,2,1156.0,https://denver.craigslist.org/apa/d/denver-2nd-floor-plank-flooring/7508045857.html
2022-07-12 16:51, (Southeast Denver),"24 Hour Laundry Facilities, 2 - 24 Hour Fitness Centers + $500.00 OFF",1704,2,838.0,https://denver.craigslist.org/apa/d/denver-24-hour-laundry-facilities-hour/7508042914.html
2022-07-12 16:50, (Englewood),SoBo 2 bedroom townhouse,3150,2,1325.0,https://denver.craigslist.org/apa/d/englewood-sobo-bedroom-townhouse/7502311609.html
2022-07-12 16:50, (Near Park Meadows),Comfortable 539 sq ft Studio for all your needs. Call us now!,1865,,539.0,https://denver.craigslist.org/apa/d/littleton-comfortable-539-sq-ft-studio/7508045275.html
2022-07-12 16:50, (Thornton),2 Story Thornton Home 4 Beds 3.5 Bathroom,3075,4,2376.0,https://denver.craigslist.org/apa/d/denver-story-thornton-home-beds-35/7499014153.html
